Complains,Subscription Length,Frequency of use,Seconds of Use,Distinct Called Numbers,Customer_Engagement,Average_Call_Duration,Status,Revenue_Per_Month,Customer Value,Churn
0,27,39,570,11,50,14.25,2,0.97875,27.405,1
0,30,85,10050,36,121,116.86046511627907,1,8.173387096774194,253.375,0
0,30,90,5433,18,117,59.7032967032967,1,9.323709677419355,289.035,1
0,28,14,2455,8,22,163.66666666666666,1,3.4055172413793104,98.76,0
1,29,33,2605,10,43,76.61764705882354,2,3.957,118.71,1
0,30,36,1883,25,78,50.891891891891895,2,4.669677419354838,144.76,1
0,30,0,0,0,0,0.0,2,0.0,0.0,1
0,30,17,1283,5,22,71.27777777777777,1,1.6774193548387095,52.0,0
0,27,89,6400,16,105,71.11111111111111,1,5.79375,162.225,0
0,30,0,0,0,0,0.0,1,0.0,0.0,0
0,25,230,15690,74,304,67.92207792207792,1,27.553846153846152,716.4,0
0,28,108,6580,27,389,60.36697247706422,1,49.79172413793104,1443.96,0
0,30,74,3333,22,96,44.44,1,4.945645161290322,153.315,0
0,29,36,1280,14,71,34.5945945945946,2,4.554666666666666,136.64,0
0,30,45,2395,17,220,52.06521739130435,1,26.47741935483871,820.8,0
0,21,28,930,5,209,32.06896551724138,1,37.959545454545456,835.11,0
0,20,31,1183,62,106,36.96875,1,2.992857142857143,62.85,0
0,21,17,315,1,18,17.5,2,0.6790909090909091,14.94,0
0,20,0,0,0,4,0.0,2,0.4761904761904761,10.0,0
0,19,24,840,7,33,33.6,1,2.394,47.88,0
0,19,53,2840,17,70,52.5925925925926,1,5.786,115.72,0
0,12,18,1310,8,37,68.94736842105263,1,8.404615384615385,109.26,0
0,11,133,6008,36,237,44.83582089552239,1,59.312916666666666,711.755,0
0,9,163,8548,34,253,52.1219512195122,1,35.7775,357.775,0
0,10,37,2468,13,64,64.94736842105263,1,14.2,156.2,0
0,3,32,4005,4,234,121.36363636363636,1,238.37,953.48,0
0,3,11,1103,1,12,91.91666666666669,1,12.5325,50.13,1
0,42,75,4325,21,109,56.9078947368421,1,5.3023255813953485,228.0,0
0,43,9,273,8,32,27.3,2,1.8225,80.19,0
0,41,64,2408,28,459,37.04615384615385,1,37.30666666666667,1566.88,0
0,42,70,4153,39,118,58.49295774647887,1,6.552674418604651,281.765,0
0,42,62,2348,37,109,37.26984126984127,1,4.361627906976745,187.55,0
0,42,86,3730,32,158,42.87356321839081,1,7.270697674418605,312.64,0
0,42,43,2315,22,358,52.61363636363637,1,29.449302325581392,1266.32,0
0,41,125,9070,47,324,71.98412698412699,1,23.23333333333333,975.8,0
0,42,173,13728,48,229,78.89655172413794,1,13.6753488372093,588.04,0
0,42,87,4470,29,126,50.79545454545455,1,5.169302325581396,222.28,0
0,42,99,5873,16,130,58.73,1,6.950697674418604,298.88,0
1,42,58,2193,21,95,37.16949152542373,2,3.5823255813953487,154.04,0
0,42,229,15095,36,327,65.6304347826087,1,20.02232558139535,860.96,0
0,42,31,3050,12,534,95.3125,1,48.540465116279066,2087.24,0
0,41,186,15440,34,378,82.56684491978609,1,33.67071428571429,1414.17,0
0,41,90,6455,30,314,70.93406593406593,1,24.70952380952381,1037.8,0
0,41,18,830,15,41,43.68421052631579,2,1.7657142857142856,74.16,0
0,42,18,665,12,51,35.0,2,2.588837209302325,111.32,0
0,41,0,0,0,8,0.0,2,0.8571428571428571,36.0,1
0,41,131,7463,47,570,56.53787878787879,1,50.136428571428574,2105.73,0
0,41,158,11420,51,228,71.82389937106919,1,8.022619047619047,336.95,0
0,41,79,6673,41,236,83.4125,1,19.662857142857145,825.84,0
1,37,51,910,21,96,17.5,2,3.980131578947368,151.245,1
1,40,97,10390,46,152,106.0204081632653,1,4.165975609756098,170.805,0
0,40,102,5773,28,164,56.04854368932039,1,10.179878048780488,417.375,0
0,38,26,2795,18,52,103.51851851851852,1,3.713846153846154,144.84,0
1,39,45,2945,20,82,64.02173913043478,2,4.69,187.6,1
0,40,48,2223,35,125,45.36734693877551,2,6.3131707317073165,258.84,1
0,40,6,88,6,20,12.571428571428571,2,0.8721951219512195,35.76,1
0,40,29,1623,10,47,54.1,1,2.3921951219512194,98.08,0
0,37,101,6740,26,149,66.07843137254902,1,3.5688157894736845,135.615,0
1,40,11,583,8,36,48.583333333333336,2,1.3987804878048782,57.35,1
0,40,8,293,6,26,32.55555555555556,1,0.5491463414634147,22.515,0
0,35,242,16030,84,334,65.96707818930041,1,21.34,768.24,0
0,38,120,6920,37,436,57.1900826446281,1,40.315384615384616,1572.3,0
0,40,86,3673,32,128,42.2183908045977,1,5.22329268292683,214.155,0
0,39,48,1620,24,118,33.06122448979592,2,6.268,250.72,0
0,40,57,2735,27,267,47.1551724137931,1,23.14975609756097,949.14,0
0,31,40,1270,15,256,30.97560975609756,1,30.1078125,963.45,0
0,30,43,1523,72,153,34.61363636363637,1,4.327419354838709,134.15,0
0,31,29,655,11,58,21.83333333333333,2,3.493125,111.78,0
0,30,14,780,7,50,52.0,2,2.979032258064516,92.35,0
0,29,36,1180,17,80,31.89189189189189,1,5.874,176.22,0
0,29,65,3180,27,108,48.18181818181818,1,6.46,193.8,0
0,22,30,1650,18,84,53.2258064516129,1,10.330434782608696,237.6,0
0,21,145,6348,46,284,43.47945205479452,1,32.30386363636364,710.685,0
0,19,175,8888,44,300,50.5,1,21.45375,429.075,0
0,20,49,2808,23,111,56.16,1,12.87047619047619,270.28,0
0,13,44,4345,14,281,96.55555555555556,1,76.25428571428571,1067.56,0
0,13,23,1443,11,42,60.125,1,6.474285714285714,90.64,1
0,30,55,3805,9,64,67.94642857142857,1,5.603225806451612,173.7,0
0,31,0,0,0,0,0.0,2,0.0,0.0,0
0,29,44,1888,16,397,41.95555555555556,1,53.448,1603.44,0
0,30,50,3633,27,77,71.23529411764706,1,6.534354838709677,202.565,0
0,30,42,1828,25,67,42.51162790697674,1,3.31774193548387,102.85,0
0,30,66,3210,20,96,47.91044776119403,1,6.207096774193548,192.42,0
0,30,23,1795,10,296,74.79166666666667,1,36.281290322580645,1124.72,0
0,29,105,8550,35,262,80.66037735849056,1,27.80666666666667,834.2,0
0,30,153,13208,36,189,85.76623376623377,1,17.240000000000002,534.44,0
0,30,67,3950,17,84,58.088235294117645,1,5.183225806451613,160.68,0
0,30,79,5353,4,83,66.9125,1,7.88516129032258,244.44,0
0,30,38,1673,9,47,42.8974358974359,2,2.2077419354838708,68.44,0
0,30,209,14575,24,265,69.4047619047619,1,26.105806451612903,809.28,0
0,30,11,2530,7,479,210.83333333333331,1,62.76258064516129,1945.64,0
0,29,166,14920,22,316,89.34131736526946,1,41.82899999999999,1254.87,0
0,29,70,5935,18,252,83.59154929577464,1,29.87333333333333,896.2,0
0,29,0,0,0,0,0.0,2,0.0,0.0,0
0,30,0,0,0,0,0.0,2,0.0,0.0,0
0,29,0,0,0,0,0.0,2,0.0,0.0,1
0,29,111,6943,35,508,61.99107142857143,1,64.881,1946.43,0
0,29,138,10900,39,177,78.41726618705036,1,14.717333333333332,441.52,0
0,29,59,6153,29,174,102.55,1,22.218,666.54,0
1,25,31,390,9,40,12.1875,2,0.7286538461538462,18.945,1
0,28,77,9870,34,111,126.53846153846152,1,8.575000000000001,248.675,0
0,28,82,5253,16,102,63.28915662650602,1,8.899137931034483,258.075,1
0,26,6,2275,6,12,325.0,1,3.379259259259259,91.24,0
1,27,25,2425,8,33,93.26923076923076,2,3.9375,110.25,1
1,28,28,1703,23,63,58.72413793103448,2,4.042758620689655,117.24,1
0,28,0,0,0,0,0.0,2,0.0,0.0,1
0,28,0,0,0,0,0.0,1,0.0,0.0,0
0,25,81,6220,14,95,75.85365853658537,1,6.058653846153846,157.525,0
0,28,0,0,0,0,0.0,2,0.0,0.0,1
1,28,0,0,0,0,0.0,1,0.0,0.0,1
0,23,222,15510,72,294,69.55156950672645,1,29.4975,707.94,0
0,26,100,6400,25,374,63.366336633663366,1,52.333333333333336,1413.0,0
0,28,66,3153,20,86,47.059701492537314,1,4.994999999999999,144.855,0
0,27,28,1100,12,56,37.93103448275862,2,3.897142857142857,109.12,0
0,28,37,2215,15,205,58.28947368421053,1,27.23586206896552,789.84,0
0,19,20,750,3,194,35.714285714285715,1,40.2075,804.15,0
0,18,23,1003,60,91,41.79166666666666,1,2.402631578947368,45.65,0
0,19,0,0,0,0,0.0,2,0.0,0.0,0
0,18,0,0,0,0,0.0,2,0.0,0.0,0
0,17,16,660,5,21,38.8235294117647,1,1.6900000000000002,30.42,0
0,17,45,2660,15,60,57.82608695652174,1,6.011111111111111,108.2,0
0,10,10,1130,6,22,102.72727272727272,1,7.118181818181818,78.3,0
0,9,125,5828,34,222,46.25396825396825,1,67.3915,673.915,0
0,7,155,8368,32,238,53.64102564102564,1,42.571875,340.575,0
0,8,29,2288,11,49,76.26666666666667,1,14.297777777777778,128.68,0
0,3,24,3825,2,219,153.0,1,260.42625,1041.705,0
0,3,0,0,0,0,0.0,1,0.0,0.0,1
0,39,73,4245,20,102,57.36486486486486,1,5.87025,234.81,0
0,40,7,193,7,25,24.125,2,1.4268292682926829,58.5,0
0,38,62,2328,27,452,36.95238095238095,1,44.64230769230769,1741.05,0
0,39,68,4073,38,111,59.028985507246375,1,6.381375,255.255,0
0,39,60,2268,36,102,37.18032786885246,1,4.026,161.04,0
0,39,84,3650,31,151,42.94117647058823,1,8.25075,330.03,0
0,39,41,2235,21,351,53.21428571428572,1,31.176,1247.04,0
0,38,123,8990,46,317,72.5,1,24.526153846153846,956.52,0
0,39,171,13648,47,222,79.34883720930233,1,14.219,568.76,0
0,39,85,4390,28,119,51.04651162790697,1,5.075,203.0,0
0,39,97,5793,15,123,59.11224489795919,1,7.86375,314.55,0
0,39,56,2113,20,88,37.07017543859649,2,3.369,134.76,0
0,39,227,15015,35,320,65.85526315789474,1,21.042,841.68,0
0,39,29,2970,11,527,99.0,1,51.699,2067.96,0
0,38,184,15360,33,371,83.02702702702703,1,35.70461538461539,1392.48,0
0,38,88,6375,29,307,71.62921348314607,1,26.115897435897438,1018.52,0
0,38,16,750,14,34,44.11764705882353,2,1.3453846153846154,52.47,0
0,39,16,585,11,44,34.411764705882355,2,2.588625,103.545,0
0,38,0,0,0,4,0.0,2,0.4615384615384615,18.0,1
0,38,129,7383,46,563,56.792307692307695,1,53.43692307692307,2084.04,0
0,38,156,11340,50,221,72.22929936305732,1,13.32923076923077,519.84,0
0,38,77,6593,40,229,84.52564102564102,1,20.619230769230768,804.15,0
1,34,49,830,20,89,16.6,2,3.701571428571429,129.555,1
0,37,95,10310,45,145,107.39583333333331,1,7.1743421052631575,272.625,0
0,37,100,5693,27,157,56.366336633663366,1,10.412763157894735,395.685,1
0,35,24,2715,17,45,108.6,1,3.4877777777777776,125.56,0
1,36,43,2865,19,75,65.11363636363636,2,5.117837837837838,189.36,1
1,37,46,2143,34,118,45.59574468085106,2,6.3042105263157895,239.56,1
0,37,4,8,5,13,1.6,2,0.4336842105263158,16.48,1
0,37,27,1543,9,40,55.10714285714285,1,2.073684210526316,78.8,0
0,34,99,6660,25,142,66.6,1,6.113571428571428,213.975,0
1,37,9,503,7,29,50.3,2,1.1921052631578946,45.3,1
0,37,6,213,5,19,30.428571428571427,1,0.4022368421052631,15.285,0
0,32,240,15950,83,327,66.18257261410788,1,22.62272727272727,746.55,0
0,35,118,6840,36,429,57.47899159663866,1,43.0725,1550.61,0
0,37,84,3593,31,121,42.27058823529412,1,5.064868421052632,192.465,0
0,36,46,1540,23,111,32.765957446808514,2,6.255135135135135,231.44,0
0,37,55,2655,26,260,47.410714285714285,1,24.406578947368423,927.45,0
0,28,38,1190,14,249,30.512820512820515,1,32.47448275862069,941.76,0
0,27,41,1443,71,146,34.357142857142854,1,4.360714285714286,122.1,0
0,28,27,575,10,51,20.535714285714285,2,3.106551724137931,90.09,0
0,27,12,700,6,43,53.84615384615385,2,2.867857142857143,80.3,0
0,26,34,1100,16,73,31.428571428571427,1,5.723333333333334,154.53,0
0,26,63,3100,26,101,48.4375,1,6.463703703703704,174.52,0
0,19,28,1570,17,77,54.13793103448276,1,10.7955,215.91,0
0,18,143,6268,45,277,43.52777777777778,1,44.32131578947369,842.105,0
0,16,173,8808,43,293,50.62068965517241,1,24.530882352941177,417.025,0
0,17,47,2728,22,104,56.833333333333336,1,13.944444444444445,251.0,0
0,10,42,4265,13,274,99.18604651162792,1,95.29818181818182,1048.28,0
1,10,21,1363,10,35,61.95454545454545,1,7.298181818181818,80.28,1
0,33,57,3885,10,67,66.98275862068965,1,5.21735294117647,177.39,0
0,34,0,0,0,0,0.0,2,0.0,0.0,0
0,32,46,1968,17,404,41.87234042553192,1,49.24636363636364,1625.13,0
0,33,52,3713,28,80,70.05660377358491,1,6.090441176470588,207.075,0
0,33,44,1908,26,70,42.4,1,3.157647058823529,107.36,0
0,33,68,3290,21,103,47.68115942028985,1,6.297352941176471,214.11,0
0,33,25,1875,11,303,72.11538461538461,1,33.64705882352941,1144.0,0
0,32,107,8630,36,269,79.9074074074074,1,25.863030303030303,853.48,0
0,33,155,13288,37,192,85.17948717948718,1,15.81529411764706,537.72,0
0,33,69,4030,18,87,57.57142857142857,1,4.822352941176471,163.96,0
0,33,81,5433,5,86,66.2560975609756,1,7.297941176470588,248.13,0
0,33,40,1753,10,50,42.75609756097561,2,2.1094117647058823,71.72,0
0,33,211,14655,25,272,69.12735849056604,1,21.72470588235294,738.64,0
0,33,13,2610,1,479,186.42857142857144,1,57.79176470588236,1964.92,0
0,32,168,15000,23,323,88.75739644970415,1,38.68363636363636,1276.56,0
0,32,72,6015,19,259,82.3972602739726,1,27.741818181818186,915.48,0
0,32,0,0,0,0,0.0,2,0.0,0.0,0
0,32,113,7023,36,515,61.60526315789474,1,59.63999999999999,1968.12,0
0,32,140,10980,40,180,77.87234042553192,1,13.47878787878788,444.8,0
0,32,61,6233,30,181,100.53225806451611,1,20.855454545454545,688.23,0
0,28,33,470,10,43,13.823529411764708,2,0.7805172413793104,22.635,1
0,31,79,9950,35,114,124.375,1,7.83515625,250.725,0
1,31,84,5333,17,109,62.74117647058824,1,8.74265625,279.765,1
0,29,8,2355,7,15,261.6666666666667,1,3.1506666666666665,94.52,0
1,30,27,2505,9,36,89.46428571428571,2,3.6754838709677418,113.94,1
0,31,30,1783,24,70,57.516129032258064,2,4.26625,136.52,1
0,31,0,0,0,0,0.0,2,0.0,0.0,1
0,31,0,0,0,0,0.0,1,0.0,0.0,0
0,28,83,6300,15,98,75.0,1,5.502586206896551,159.575,0
0,31,0,0,0,0,0.0,2,0.0,0.0,1
0,31,0,0,0,0,0.0,1,0.0,0.0,0
0,26,224,15590,73,297,69.28888888888889,1,26.356666666666666,711.63,0
0,29,102,6480,26,381,62.9126213592233,1,47.823,1434.69,0
0,31,68,3233,21,89,46.85507246376812,1,4.64203125,148.545,0
0,30,30,1180,13,63,38.064516129032256,2,4.141935483870968,128.4,0
0,31,39,2295,16,212,57.375,1,25.3603125,811.53,0
0,22,22,830,4,201,36.08695652173913,1,35.90608695652174,825.84,0
0,21,25,1083,61,98,41.65384615384615,1,2.622727272727273,57.7,0
0,22,11,215,3,14,17.916666666666668,2,0.4421739130434782,10.17,0
0,21,0,0,0,3,0.0,2,0.3409090909090909,7.5,0
0,20,18,740,6,25,38.94736842105263,1,1.8385714285714283,38.61,0
0,20,47,2740,16,63,57.083333333333336,1,5.308571428571429,111.48,0
0,13,12,1210,7,29,93.07692307692308,1,7.142142857142857,99.99,0
0,12,127,5908,35,229,46.15625,1,53.87884615384615,700.425,0
0,10,157,8448,33,245,53.46835443037975,1,32.05681818181818,352.625,0
0,11,31,2368,12,56,74.0,1,12.33,147.96,0
0,4,26,3905,3,226,144.62962962962962,1,189.048,945.24,0
0,4,5,1003,4,9,167.16666666666666,1,9.072,45.36,1
0,36,75,4665,30,124,61.38157894736842,1,8.075675675675676,298.8,0
0,37,9,613,17,47,61.3,2,3.2234210526315787,122.49,0
0,35,64,2748,37,474,42.27692307692308,1,50.14,1805.04,0
0,36,70,4493,48,133,63.28169014084507,1,9.012567567567569,333.465,0
0,36,62,2688,46,124,42.66666666666666,1,6.466216216216216,239.25,0
0,36,86,4070,41,173,46.7816091954023,1,9.465945945945949,350.24,0
0,36,43,2655,31,373,60.34090909090909,1,35.241081081081084,1303.92,0
0,35,125,9410,56,339,74.68253968253968,1,28.15,1013.4,0
0,36,173,14068,57,244,80.85057471264368,1,16.90918918918919,625.64,0
0,36,87,4810,38,141,54.65909090909091,1,7.023783783783784,259.88,0
0,36,99,6213,25,145,62.13,1,10.230810810810812,378.54,0
0,36,58,2533,30,110,42.932203389830505,2,5.179459459459459,191.64,0
0,36,229,15435,45,342,67.1086956521739,1,24.2854054054054,898.56,0
0,36,31,3390,21,549,105.9375,1,57.42810810810811,2124.84,0
0,35,186,15780,43,393,84.38502673796792,1,40.4575,1456.47,0
0,35,90,6795,39,329,74.67032967032966,1,29.872222222222224,1075.4,0
0,35,18,1170,24,56,61.578947368421055,2,3.235,116.46,0
0,36,18,1005,21,66,52.89473684210526,2,4.5279729729729725,167.535,0
1,35,4,295,13,31,59.0,2,2.12375,76.455,1
0,35,131,7803,56,585,59.11363636363637,1,59.6675,2148.03,0
0,35,158,11760,60,243,73.9622641509434,1,16.02,576.72,0
0,35,79,7013,50,251,87.6625,1,24.115,868.14,0
0,31,51,1250,30,111,24.03846153846154,2,6.04828125,193.545,1
0,34,97,10730,55,167,109.48979591836736,1,8.805,308.175,0
0,34,102,6113,37,179,59.3495145631068,1,13.133571428571427,459.675,0
0,32,26,3135,27,67,116.11111111111111,1,5.528484848484848,182.44,0
0,33,45,3285,29,97,71.41304347826087,2,7.451470588235294,253.35,1
1,34,48,2563,44,140,52.30612244897959,2,8.469714285714286,296.44,1
0,34,6,428,15,35,61.142857142857146,2,2.096,73.36,1
0,34,29,1963,19,62,65.43333333333334,1,3.876571428571429,135.68,0
0,31,101,7080,35,164,69.41176470588235,1,7.79765625,249.525,0
0,34,11,923,17,51,76.91666666666667,2,2.31,80.85,1
0,34,8,633,15,41,70.33333333333333,1,1.0461428571428573,36.615,0
0,29,242,16370,93,349,67.36625514403292,1,27.018,810.54,0
0,32,120,7260,46,451,60.0,1,48.92727272727272,1614.6,0
0,34,86,4013,41,143,46.12643678160919,1,7.327285714285714,256.455,0
1,33,48,1960,33,133,40.0,2,8.48,288.32,1
0,34,57,3075,36,282,53.01724137931034,1,28.326857142857143,991.44,0
0,25,40,1610,24,271,39.26829268292683,1,38.68269230769231,1005.75,0
0,24,43,1863,81,168,42.34090909090909,1,6.306,157.65,0
0,25,29,995,20,73,33.166666666666664,2,5.926153846153847,154.08,0
0,24,14,1120,16,65,74.66666666666667,2,4.634,115.85,0
0,23,36,1520,26,95,41.08108108108108,1,9.105,218.52,0
0,23,65,3520,36,123,53.333333333333336,1,9.641666666666667,231.4,0
0,16,30,1990,27,99,64.19354838709677,1,16.46470588235294,279.9,0
0,15,145,6688,55,299,45.80821917808219,1,57.5196875,920.315,0
0,13,175,9228,53,315,52.43181818181818,1,32.32678571428571,452.575,0
0,14,49,3148,32,126,62.96,1,20.52533333333333,307.88,0
0,7,44,4685,23,296,104.11111111111111,1,138.145,1105.16,0
1,7,23,1783,20,57,74.29166666666667,1,16.03,128.24,1
0,36,55,3465,10,65,61.875,1,4.281081081081081,158.4,0
0,35,44,1548,7,382,34.4,1,43.365,1561.14,0
0,36,50,3293,18,68,64.56862745098039,1,4.969324324324324,183.865,0
0,36,42,1488,16,58,34.604651162790695,1,2.2743243243243243,84.15,0
0,36,66,2870,11,81,42.83582089552239,1,4.057297297297297,150.12,0
0,36,23,1455,1,281,60.625,1,29.38162162162162,1087.12,0
0,35,105,8210,26,247,77.45283018867924,1,22.12777777777778,796.6,0
0,36,153,12868,27,180,83.55844155844156,1,14.076756756756758,520.84,0
0,36,67,3610,8,75,53.088235294117645,1,3.975135135135136,147.08,0
0,36,79,5013,13,92,62.6625,1,6.192972972972973,229.14,0
0,36,38,1333,4,42,34.17948717948718,2,1.4821621621621623,54.84,0
0,36,209,14235,15,250,67.78571428571429,1,18.425945945945944,681.76,0
0,36,11,2190,5,471,182.5,1,51.56864864864865,1908.04,0
0,35,166,14580,13,301,87.30538922155688,1,33.6825,1212.57,0
0,35,70,5595,9,237,78.80281690140845,1,23.85,858.6,0
0,35,111,6603,26,493,58.955357142857146,1,52.892500000000005,1904.13,0
0,35,138,10560,30,168,75.97122302158273,1,11.886666666666668,427.92,0
0,35,59,5813,20,159,96.88333333333334,1,17.34,624.24,0
0,31,2,50,1,3,16.666666666666668,2,0.073125,2.34,1
0,34,77,9530,25,102,122.17948717948718,1,6.8621428571428575,240.175,0
0,34,82,4913,7,89,59.19277108433735,1,6.422142857142857,224.775,1
0,32,6,1935,2,8,276.42857142857144,1,2.352727272727273,77.64,0
0,33,25,2085,9,34,80.1923076923077,2,2.7926470588235297,94.95,1
1,34,28,1363,14,48,47.0,2,2.275428571428572,79.64,1
0,34,0,0,0,0,0.0,2,0.0,0.0,1
0,34,0,0,0,0,0.0,1,0.0,0.0,0
0,31,81,5880,5,86,71.70731707317073,1,4.65703125,149.025,0
1,34,0,0,0,0,0.0,2,0.0,0.0,1
0,34,0,0,0,0,0.0,1,0.0,0.0,0
0,29,222,15170,63,285,68.02690582959642,1,23.088,692.64,0
0,32,100,6060,16,359,60.0,1,41.53636363636364,1370.7,0
0,34,66,2813,11,77,41.98507462686568,1,3.701571428571429,129.555,0
0,33,28,760,3,41,26.20689655172414,2,2.103529411764706,71.52,0
0,34,37,1875,6,190,49.3421052631579,1,21.358285714285717,747.54,0
0,25,20,1903,8,193,90.61904761904762,1,31.885961538461537,829.035,0
0,24,23,663,51,76,27.625,1,0.8859999999999999,22.15,0
0,25,0,0,0,0,0.0,2,0.0,0.0,0
0,24,0,0,0,0,0.0,2,0.0,0.0,0
0,23,0,0,0,0,0.0,1,0.0,0.0,0
0,23,45,2320,6,51,50.43478260869565,1,3.9416666666666655,94.6,0
0,16,0,0,0,0,0.0,1,0.0,0.0,0
0,15,125,5488,25,207,43.55555555555556,1,38.8884375,622.215,0
0,13,155,8028,23,223,51.46153846153846,1,22.648214285714285,317.075,0
0,14,29,1948,2,34,64.93333333333334,1,6.072,91.08,0
0,7,24,3485,21,232,139.4,1,111.045,888.36,0
0,7,0,0,0,0,0.0,1,0.0,0.0,1
0,37,71,4180,19,120,58.05555555555556,1,7.632631578947369,290.04,0
0,38,5,128,6,43,21.33333333333333,2,3.418461538461538,133.32,0
0,36,60,2263,26,470,37.09836065573771,1,44.02486486486487,1628.92,0
0,37,66,4008,37,129,59.82089552238806,1,9.659736842105264,367.07,0
0,37,58,2203,35,120,37.33898305084746,1,5.874868421052632,223.245,0
0,37,82,3585,30,169,43.19277108433735,1,9.86,374.68,0
0,37,39,2170,20,369,54.25,1,34.95684210526316,1328.36,0
0,36,121,8925,45,335,73.15573770491804,1,28.049729729729727,1037.84,0
0,37,169,13583,46,240,79.9,1,17.107368421052634,650.08,0
0,37,83,4325,27,137,51.48809523809524,1,7.482105263157894,284.32,0
0,37,95,5728,14,141,59.66666666666666,1,9.497894736842106,360.92,0
0,37,54,2048,19,106,37.23636363636364,2,5.686315789473684,216.08,0
0,37,225,14950,34,338,66.15044247787611,1,24.289473684210527,923.0,0
0,37,27,2905,10,545,103.75,1,56.56,2149.28,0
0,36,182,15295,32,389,83.5792349726776,1,40.10716216216216,1483.965,0
0,36,86,6310,28,325,72.52873563218391,1,29.725405405405404,1099.84,0
0,36,14,685,13,52,45.66666666666666,2,3.890675675675676,143.955,0
0,37,14,520,10,62,34.666666666666664,2,4.562105263157895,173.36,0
0,36,0,0,0,25,0.0,2,3.0405405405405403,112.5,1
0,36,127,7318,45,581,57.171875,1,52.26486486486486,1933.8,0
0,36,154,11275,49,239,72.74193548387096,1,10.15472972972973,375.725,0
0,36,75,6528,39,247,85.89473684210526,1,24.20635135135135,895.635,0
0,32,47,765,19,107,15.9375,2,5.953939393939393,196.48,1
0,35,93,10245,44,163,108.98936170212764,1,5.390833333333333,194.07,0
1,35,98,5628,26,175,56.84848484848485,1,13.5325,487.17,1
0,33,22,2650,16,63,115.21739130434784,1,6.084705882352941,206.88,0
1,34,41,2800,18,93,66.66666666666667,2,7.132571428571429,249.64,1
0,35,44,2078,33,136,46.17777777777778,2,8.913333333333334,320.88,1
0,35,0,0,0,25,0.0,2,2.7777777777777777,100.0,1
0,35,25,1478,8,58,56.84615384615385,1,2.779861111111112,100.075,0
0,32,97,6595,24,160,67.29591836734694,1,4.814545454545455,158.88,0
0,35,7,438,6,47,54.75,2,2.670138888888889,96.125,1
0,35,4,148,4,37,29.6,1,1.2716666666666667,45.78,0
0,30,238,15885,82,345,66.46443514644352,1,27.03338709677419,838.035,0
0,33,116,6775,35,447,57.9059829059829,1,48.29691176470588,1642.095,0
0,35,82,3528,30,139,42.506024096385545,1,7.011111111111111,252.4,0
0,34,44,1475,22,129,32.77777777777778,2,8.936,312.76,0
0,35,53,2590,25,278,47.96296296296296,1,28.30375,1018.935,0
0,26,36,1125,13,267,30.405405405405407,1,38.26833333333333,1033.245,0
0,25,39,1378,70,164,34.45,1,6.650961538461539,172.925,0
0,26,25,510,9,69,19.615384615384617,2,5.977777777777778,161.4,0
0,25,10,635,5,61,57.72727272727273,2,5.043269230769231,131.125,0
0,24,32,1035,15,91,31.363636363636363,1,9.8406,246.015,0
0,24,61,3035,25,119,48.95161290322581,1,10.2336,255.84,0
0,17,26,1505,16,95,55.74074074074074,1,17.0775,307.395,0
0,16,141,6203,44,295,43.683098591549296,1,45.91058823529412,780.48,0
0,14,171,8743,42,311,50.83139534883721,1,18.714,280.71,0
0,15,45,2663,21,122,57.891304347826086,1,20.77,332.32,0
0,8,40,4200,12,292,102.4390243902439,1,125.5111111111111,1129.6,0
1,8,19,1298,9,53,64.9,1,16.964444444444446,152.68,1
0,35,59,3950,11,70,65.83333333333333,1,5.01125,180.405,0
0,34,48,2033,18,386,41.48979591836735,1,43.81842857142857,1533.645,0
0,35,54,3778,29,83,68.69090909090909,1,5.854444444444444,210.76,0
0,35,46,1973,27,73,41.97872340425532,1,3.084583333333333,111.045,0
0,35,70,3355,22,92,47.25352112676056,1,4.28125,154.125,0
0,35,27,1940,12,285,69.28571428571429,1,29.51888888888889,1062.68,0
0,34,109,8695,37,251,79.04545454545455,1,22.061714285714285,772.16,0
0,35,157,13353,38,195,84.5126582278481,1,15.011111111111113,540.4,0
0,35,71,4095,19,90,56.875,1,4.628888888888889,166.64,0
0,35,83,5498,6,89,65.45238095238095,1,6.97625,251.145,0
0,35,42,1818,11,53,42.27906976744186,2,2.066666666666667,74.4,0
0,35,213,14720,26,254,68.78504672897196,1,20.54125,739.485,0
0,35,15,2675,2,461,167.1875,1,52.32222222222222,1883.6,0
0,34,170,15065,24,305,88.09941520467837,1,33.85928571428572,1185.075,0
0,34,74,6080,20,241,81.06666666666666,1,23.833142857142857,834.16,0
0,34,2,455,5,7,151.66666666666666,2,0.5875714285714286,20.565,0
0,35,2,290,2,4,96.66666666666669,2,0.365,13.14,0
0,34,115,7088,37,497,61.10344827586207,1,53.61814285714286,1876.635,0
0,34,142,11045,41,183,77.23776223776224,1,12.785142857142858,447.48,0
0,34,63,6298,31,163,98.40625,1,17.049857142857142,596.745,0
0,30,35,535,11,46,14.86111111111111,2,0.8274193548387097,25.65,1
0,33,81,10015,36,117,122.13414634146342,1,7.423529411764706,252.4,0
0,33,86,5398,18,104,62.04597701149425,1,7.258235294117647,246.78,1
0,31,10,2420,8,18,220.0,1,3.0375,97.2,0
1,32,29,2570,10,39,85.66666666666667,2,3.544090909090909,116.955,1
0,33,32,1848,25,57,56.0,2,2.211764705882353,75.2,1
0,33,13,1248,3,16,89.14285714285714,1,1.4835294117647058,50.44,0
